Country,Year-Month,Energy Price Index,Headline Consumer Price Index
Belize,2022-06,104.69091947449,110.5
Belize,2022-07,104.655396830699,111.5
Belize,2022-08,104.499008700368,112.2
Belize,2022-09,,112.0
Belize,2022-10,,112.3
Belize,2022-11,,113.0
Belize,2022-12,,112.8
Belize,2023-01,,112.4
Belize,2023-02,,113.5
Belize,2023-03,,
Belize,2023-04,,
Belize,2023-05,,
Belize,2023-06,,
Belize,2023-07,,
Benin,2020-01,103.83,112.617760517663
Benin,2020-02,103.3,114.063761322722
Benin,2020-03,104.18,113.54980061158
Benin,2020-04,103.62,113.641885667858
Benin,2020-05,103.25,114.47753855579
Benin,2020-06,103.18,114.318099507958
Benin,2020-07,103.29,115.367002806724
Benin,2020-08,103.11,114.766777916843
Benin,2020-09,105.38,114.415731698473
Benin,2020-10,101.92,114.890146357479
Benin,2020-11,100.66,114.324897101592
Benin,2020-12,97.55,112.368177801039
Benin,2021-01,98.28,112.029290165097
Benin,2021-02,97.6748044302167,112.019527925991
Benin,2021-03,97.35,112.950629085918
Benin,2021-04,97.99,114.187569942586
Benin,2021-05,100.857210159301,116.426026306511
Benin,2021-06,102.324151992797,119.551231328573
Benin,2021-07,102.58845090866,118.437191719396
Benin,2021-08,102.26160287857,116.394838376919
Benin,2021-09,102.360486984252,117.786154228702
Benin,2021-10,102.538132667541,117.53436467242
Benin,2021-11,102.928376197814,117.227717363506
Benin,2021-12,102.348923683166,117.985756551261
Benin,2022-01,103.722012042999,120.88532745272
Benin,2022-02,97.6807951927185,114.788295965688
Benin,2022-03,98.5873401165008,115.230932683501
Benin,2022-04,100.382697582244,115.368740875796
Benin,2022-05,101.43049955368,116.956893812733
Benin,2022-06,102.029454708099,116.490261456771
Benin,2022-07,102.170193195343,117.294768512059
Benin,2022-08,102.101254463195,116.068218649769
Benin,2022-09,101.804602146148,115.949565962598
Benin,2022-10,108.502149581909,120.016338495329
Benin,2022-11,109.818482398986,121.021602101175
Benin,2022-12,109.624886512756,121.269353457159
Benin,2023-01,109.693968296051,122.468017895376
Benin,2023-02,109.093236923217,122.502067485609
Benin,2023-03,,
Benin,2023-04,,
Benin,2023-05,,
Benin,2023-06,,
Benin,2023-07,,
Bolivia,2020-01,105.06,148.894225599484
Bolivia,2020-02,104.99,148.808201010789
Bolivia,2020-03,104.9659646241,148.978052546973
Bolivia,2020-04,105.0924687295,149.598588211764
Bolivia,2020-05,105.3905157408,149.561945094233
Bolivia,2020-06,105.1411122683,150.103082808703
Bolivia,2020-07,105.1821843949,150.308485842503
Bolivia,2020-08,105.1086332767,151.125467903939
Bolivia,2020-09,105.03,149.611097171942
Bolivia,2020-10,105.03,150.012545252518
Bolivia,2020-11,105.18,149.611097171942
Bolivia,2020-12,105.28,149.940858095272
Bolivia,2021-01,105.35,150.643392236281
Bolivia,2021-02,105.36,150.887128570916
Bolivia,2021-03,105.42,150.715079393527
Bolivia,2021-04,105.376622236,150.612554181727
Bolivia,2021-05,105.3911173633,150.364358160651
Bolivia,2021-06,105.2970928359,150.383980635148
Bolivia,2021-07,105.3207196,150.607563281838
Bolivia,2021-08,105.2565504183,151.393081037743
Bolivia,2021-09,105.2129355635,151.096620248181
Bolivia,2021-10,105.3264650867,150.755971701351
Bolivia,2021-11,105.4507321192,151.048506147604
Bolivia,2021-12,105.5532930456,151.292905253091
Bolivia,2022-01,105.5028453684,151.759507725295
Bolivia,2022-02,105.6263823381,151.946808473995
Bolivia,2022-03,105.6526813235,151.875430404674
Bolivia,2022-04,105.6994006434,151.917425740851
Bolivia,2022-05,106.0627716576,152.491184777519
Bolivia,2022-06,106.127440607,153.079095566579
Bolivia,2022-07,106.181302164,153.678233979282
Bolivia,2022-08,106.3466675123,153.736400919746
Bolivia,2022-09,106.4587144414,153.958524657371
Bolivia,2022-10,106.5476158957,155.108272850927
Bolivia,2022-11,106.5983056,155.837749740134
Bolivia,2022-12,106.6152132612,156.017583280404
Bolivia,2023-01,106.7606826617,156.531675011004
Bolivia,2023-02,106.7785619957,155.844803416753
Bolivia,2023-03,,
Bolivia,2023-04,,
Bolivia,2023-05,,
Bolivia,2023-06,,
Bolivia,2023-07,,
Bosnia and Herzegovina,2020-01,109.6888,105.601463334422
Bosnia and Herzegovina,2020-02,109.3784,105.667395699044
Bosnia and Herzegovina,2020-03,108.891,105.567667814191
Bosnia and Herzegovina,2020-04,103.7636,103.857158354669
Bosnia and Herzegovina,2020-05,102.8707,103.047724544975
Bosnia and Herzegovina,2020-06,103.166,103.182595624178
Bosnia and Herzegovina,2020-07,103.1701,102.830438009996
Bosnia and Herzegovina,2020-08,103.2957,102.613255142257
Bosnia and Herzegovina,2020-09,103.4542,102.747815219739
Bosnia and Herzegovina,2020-10,108.457,103.483437954574
Bosnia and Herzegovina,2020-11,108.7226,103.551028995035
Bosnia and Herzegovina,2020-12,108.6556,103.370440663005
Bosnia and Herzegovina,2021-01,108.5761,103.795787348606
Bosnia and Herzegovina,2021-02,108.8643,104.279809692031
Bosnia and Herzegovina,2021-03,108.9216,105.069443058891
Bosnia and Herzegovina,2021-04,104.7073,104.770570406054
Bosnia and Herzegovina,2021-05,104.0684,104.770052069854
Bosnia and Herzegovina,2021-06,104.1377,104.895593097459
Bosnia and Herzegovina,2021-07,104.2613,104.764557706136
Bosnia and Herzegovina,2021-08,104.2708,105.018646111305
Bosnia and Herzegovina,2021-09,104.6603,105.801852109286
Bosnia and Herzegovina,2021-10,110.6549,107.912517115096
Bosnia and Herzegovina,2021-11,112.6938,109.193947868379
Bosnia and Herzegovina,2021-12,114.0442,109.929363268733
Bosnia and Herzegovina,2022-01,115.2051,111.044408101862
Bosnia and Herzegovina,2022-02,116.4597,112.69707124148
Bosnia and Herzegovina,2022-03,117.9587,115.801594076893
Bosnia and Herzegovina,2022-04,115.1109,118.556136310163
Bosnia and Herzegovina,2022-05,115.7758,119.852598813241
Bosnia and Herzegovina,2022-06,118.7847,121.498523582261
Bosnia and Herzegovina,2022-07,120.2713,122.305884047156
Bosnia and Herzegovina,2022-08,122.3905,122.606000706872
Bosnia and Herzegovina,2022-09,125.589,124.106169336493
Bosnia and Herzegovina,2022-10,135.9566,126.725425821601
Bosnia and Herzegovina,2022-11,134.1659,126.958988113256
Bosnia and Herzegovina,2022-12,133.3006,126.142401264004
Bosnia and Herzegovina,2023-01,133.1537,126.716510438964
Bosnia and Herzegovina,2023-02,132.389,127.199288775509
Bosnia and Herzegovina,2023-03,,
Bosnia and Herzegovina,2023-04,,
Bosnia and Herzegovina,2023-05,,
Bosnia and Herzegovina,2023-06,,
Bosnia and Herzegovina,2023-07,,
Botswana,2020-01,100.96452887537994,151.538385725255
Botswana,2020-02,101.01452887537994,151.686083956956
Botswana,2020-03,101.15270516717325,151.833782188657
Botswana,2020-04,105.82927051671732,153.163066273966
Botswana,2020-05,105.5475075987842,153.163066273966
Botswana,2020-06,100.67547112462006,151.242989261853
Botswana,2020-07,100.78729483282675,151.538385725255
Botswana,2020-08,101.04911854103344,151.833782188657
Botswana,2020-09,101.29911854103344,153.015368042265
Botswana,2020-10,102.2126443768997,153.75385920077
Botswana,2020-11,102.35082066869302,154.049255664172
Botswana,2020-12,102.55082066869302,154.196953895873
Botswana,2021-01,102.63899696048634,154.935445054378
Botswana,2021-02,102.82717325227964,155.378539749481
Botswana,2021-03,102.95695896656535,160.331452251344
Botswana,2021-04,107.63999772036476,165.039628783277
Botswana,2021-05,107.89295030395138,165.895687734217
Botswana,2021-06,112.19720030395138,163.684349809189
Botswana,2021-07,114.16773860182371,164.988082100414
Botswana,2021-08,114.26726489361702,165.139768184371
Botswana,2021-09,114.63714118541034,165.88992750318
Botswana,2021-10,116.86751094224925,167.375771714093
Botswana,2021-11,117.02796352583587,167.342096517265
Botswana,2021-12,117.35491352583587,167.597614458108
Botswana,2022-01,122.7996180851064,171.308975624291
Botswana,2022-02,122.8547443768997,171.835962915
Botswana,2022-03,123.0976443768997,172.216138163399
Botswana,2022-04,130.25149559270517,177.385576272935
Botswana,2022-05,136.89070486322188,181.953882579447
Botswana,2022-06,137.2324311550152,184.398140615868
Botswana,2022-07,143.19311200607905,188.643135493187
Botswana,2022-08,142.7344641337386,189.247959752003
Botswana,2022-09,140.43093920972646,188.763509552023
Botswana,2022-10,140.38856808510639,189.225509620784
Botswana,2022-11,136.53546778115503,187.708057988288
Botswana,2022-12,136.58654407294833,188.458955798256
Botswana,2023-01,132.37958085106382,187.28106240044
Botswana,2023-02,132.42023085106382,187.429056028605
Botswana,2023-03,135.18796352583587,189.387386882728
Botswana,2023-04,,
Botswana,2023-05,,
Botswana,2023-06,,
Botswana,2023-07,,
Brazil,2020-01,129.8572141031231,123.7
Brazil,2020-02,129.0220947726596,124.0
Brazil,2020-03,128.4924587916344,124.1
Brazil,2020-04,124.84323404874658,123.7
Brazil,2020-05,123.09334595518663,123.2
Brazil,2020-06,124.11210906846702,123.6
Brazil,2020-07,126.17761696780202,124.0
Brazil,2020-08,127.40387299975632,124.3
Brazil,2020-09,128.3857391672158,125.1
Brazil,2020-10,129.01431130528798,126.2
Brazil,2020-11,130.22297436979642,127.3
Brazil,2020-12,135.01841248707,129.0
Brazil,2021-01,133.7339021058769,129.3
Brazil,2021-02,136.66948711402762,130.4
Brazil,2021-03,142.3691561672709,131.7
Brazil,2021-04,142.51199189092216,132.1
Brazil,2021-05,146.93185114108303,133.2
Brazil,2021-06,148.69779698115553,133.9
Brazil,2021-07,153.61976428818974,135.2
Brazil,2021-08,155.84209802416242,136.3
Brazil,2021-09,160.98686896360613,137.9
Brazil,2021-10,163.883476594628,139.6
Brazil,2021-11,169.2261268289911,141.0
Brazil,2021-12,169.76842522459648,142.0
Brazil,2022-01,168.77589039198756,142.8
Brazil,2022-02,168.68559504721122,144.2
Brazil,2022-03,174.05714083839757,146.5
Brazil,2022-04,173.7374666475284,148.1
Brazil,2022-05,171.39617019788824,148.8
Brazil,2022-06,171.2298508477494,149.8
Brazil,2022-07,159.87867389305626,148.8
Brazil,2022-08,153.35896676626453,148.2
Brazil,2022-09,149.95267951093157,147.8
Brazil,2022-10,149.64153299184352,148.7
Brazil,2022-11,151.3886546921152,149.3
Brazil,2022-12,151.24196142538977,150.207
Brazil,2023-01,151.73223751699058,151.003
Brazil,2023-02,152.97007589285715,152.271
Brazil,2023-03,156.78370542971322,153.352
Brazil,2023-04,,
Brazil,2023-05,,
Brazil,2023-06,,
Brazil,2023-07,,
British Virgin Islands,2020-01,,
British Virgin Islands,2020-02,,
British Virgin Islands,2020-03,,
British Virgin Islands,2020-04,,
British Virgin Islands,2020-05,,
British Virgin Islands,2020-06,,
British Virgin Islands,2020-07,,
British Virgin Islands,2020-08,,
British Virgin Islands,2020-09,,
British Virgin Islands,2020-10,,
British Virgin Islands,2020-11,,
British Virgin Islands,2020-12,,
British Virgin Islands,2021-01,,
British Virgin Islands,2021-02,,
British Virgin Islands,2021-03,,
British Virgin Islands,2021-04,,
British Virgin Islands,2021-05,,
British Virgin Islands,2021-06,,
British Virgin Islands,2021-07,,
British Virgin Islands,2021-08,,
British Virgin Islands,2021-09,,
British Virgin Islands,2021-10,,
British Virgin Islands,2021-11,,
British Virgin Islands,2021-12,,
British Virgin Islands,2022-01,,
British Virgin Islands,2022-02,,
British Virgin Islands,2022-03,,
British Virgin Islands,2022-04,,
British Virgin Islands,2022-05,,
British Virgin Islands,2022-06,,
British Virgin Islands,2022-07,,
British Virgin Islands,2022-08,,
British Virgin Islands,2022-09,,
British Virgin Islands,2022-10,,
British Virgin Islands,2022-11,,
British Virgin Islands,2022-12,,
British Virgin Islands,2023-01,,
British Virgin Islands,2023-02,,
British Virgin Islands,2023-03,,
British Virgin Islands,2023-04,,
British Virgin Islands,2023-05,,
British Virgin Islands,2023-06,,
British Virgin Islands,2023-07,,
Brunei Darussalam,2020-01,93.23023,100.040426414826
Brunei Darussalam,2020-02,93.23023,100.571319446552
Brunei Darussalam,2020-03,93.23023,100.879090337629
Brunei Darussalam,2020-04,93.22185,101.116499018357
Brunei Darussalam,2020-05,93.2,100.946211064093
Brunei Darussalam,2020-06,93.2,101.046256862968
Brunei Darussalam,2020-07,93.21334,100.911445148985
Brunei Darussalam,2020-08,93.18396,100.756794353085
Brunei Darussalam,2020-09,93.12256,100.859031154954
Brunei Darussalam,2020-10,93.12256,101.318451467965
Brunei Darussalam,2020-11,93.1234,101.510679465922
Brunei Darussalam,2020-12,93.13239,101.42283925451
Brunei Darussalam,2021-01,93.01743,101.898376945719
Brunei Darussalam,2021-02,93.02223,102.372654059862
Brunei Darussalam,2021-03,93.02223,102.694911582616
Brunei Darussalam,2021-04,93.02223,102.214841816718
Brunei Darussalam,2021-05,93.02223,102.080890496605
Brunei Darussalam,2021-06,93.01662,102.684606865332
Brunei Darussalam,2021-07,93.03588,102.439654731368
Brunei Darussalam,2021-08,92.89515,102.673421745018
Brunei Darussalam,2021-09,92.89515,103.061919591206
Brunei Darussalam,2021-10,92.89515,103.173090482915
Brunei Darussalam,2021-11,92.90134,103.442573846763
Brunei Darussalam,2021-12,92.90134,103.640314368238
Brunei Darussalam,2022-01,93.1809328000168,104.797915479629
Brunei Darussalam,2022-02,94.0104,105.605343917666
Brunei Darussalam,2022-03,94.9629192113911,106.562272127966
Brunei Darussalam,2022-04,95.1107201670351,106.24846101386
Brunei Darussalam,2022-05,95.14259,105.922559132157
Brunei Darussalam,2022-06,95.14259,106.739763231101
Brunei Darussalam,2022-07,95.1594154098242,106.641565898001
Brunei Darussalam,2022-08,95.14238,107.272647174225
Brunei Darussalam,2022-09,95.10371,107.484934354856
Brunei Darussalam,2022-10,94.95081,106.791196776302
Brunei Darussalam,2022-11,95.04318,106.639177184913
Brunei Darussalam,2022-12,95.16741,107.050635541943
Brunei Darussalam,2023-01,95.22306,106.312487633269
Brunei Darussalam,2023-02,95.24346,106.833015920232
Brunei Darussalam,2023-03,,
Brunei Darussalam,2023-04,,
Brunei Darussalam,2023-05,,
Brunei Darussalam,2023-06,,
Brunei Darussalam,2023-07,,
Bulgaria,2020-01,15996.82,117.644521075808
Bulgaria,2020-02,16001.247218526,117.731299294664
Bulgaria,2020-03,15985.3068323592,116.990399451222
Bulgaria,2020-04,15655.2599085317,116.249185541855
Bulgaria,2020-05,15633.4809484992,115.864618164458
Bulgaria,2020-06,15624.7997026075,115.413570564204
Bulgaria,2020-07,15887.946989733,115.951980455425
Bulgaria,2020-08,15918.6861302809,115.995680378564
Bulgaria,2020-09,15970.1589324934,115.26866123576
Bulgaria,2020-10,15982.8904986195,116.004502000414
Bulgaria,2020-11,16039.0566100403,116.133226231417
Bulgaria,2020-12,16043.9491380577,116.736034523789
Bulgaria,2021-01,16042.315427294,116.964959389172
Bulgaria,2021-02,16071.8347091913,117.665594097662
Bulgaria,2021-03,16080.1949620002,117.730572875648
Bulgaria,2021-04,16110.103879634,118.552923650205
Bulgaria,2021-05,16109.0063627162,118.721684593218
Bulgaria,2021-06,16154.0651536736,118.475396979946
Bulgaria,2021-07,16590.1008015376,119.388883868237
Bulgaria,2021-08,16713.5932899833,120.308766345211
Bulgaria,2021-09,16917.1351606343,120.784201886184
Bulgaria,2021-10,17418.0229478928,122.983911081128
Bulgaria,2021-11,17782.1301092482,124.653963001212
Bulgaria,2021-12,17907.7010058496,125.788794089996
Bulgaria,2022-01,18154.3255340072,127.613010399854
Bulgaria,2022-02,18143.3341154659,129.459705947432
Bulgaria,2022-03,18331.3172242115,132.334225805624
Bulgaria,2022-04,18647.519372095,135.594892759769
Bulgaria,2022-05,18930.5933122232,137.240702734717
Bulgaria,2022-06,19145.589303575,138.445716891788
Bulgaria,2022-07,20142.5248514476,139.995383339165
Bulgaria,2022-08,21192.1682061867,141.627093871898
Bulgaria,2022-09,22091.5932891467,143.366714701329
Bulgaria,2022-10,21634.0419350393,144.609158839505
Bulgaria,2022-11,21309.5156280213,145.701884614728
Bulgaria,2022-12,21477.0047508912,147.024407369319
Bulgaria,2023-01,21636.6918180455,148.634798652221
Bulgaria,2023-02,21410.0940366069,150.178565042946
Bulgaria,2023-03,21299.5602548968,150.890368030643
Bulgaria,2023-04,,
Bulgaria,2023-05,,
Bulgaria,2023-06,,
Bulgaria,2023-07,,
Burkina Faso,2020-01,100.13,107.334368028616
Burkina Faso,2020-02,105.77,108.362556227191
Burkina Faso,2020-03,98.26,108.08695939046
Burkina Faso,2020-04,95.16,107.620564743683
Burkina Faso,2020-05,90.02,111.835926061794
Burkina Faso,2020-06,90.59,110.397732867671
Burkina Faso,2020-07,94.48,110.938326662798
Burkina Faso,2020-08,97.44,112.199712184762
Burkina Faso,2020-09,96.89,112.379910116471
Burkina Faso,2020-10,104.44,113.090101964971
Burkina Faso,2020-11,97.98,112.167912549754
Burkina Faso,2020-12,97.9,110.397732867671
Burkina Faso,2021-01,97.9,110.588530677715
Burkina Faso,2021-02,98.96,110.122136030939
Burkina Faso,2021-03,99.86,110.811128122768
Burkina Faso,2021-04,99.67,112.538908291508
Burkina Faso,2021-05,99.93,114.425686635286
Burkina Faso,2021-06,99.89,114.277288338584
Burkina Faso,2021-07,97.44,112.199712184762
Burkina Faso,2021-08,97.83,115.347876050503
Burkina Faso,2021-09,99.4,117.330053299303
Burkina Faso,2021-10,99.47,117.510251231013
Burkina Faso,2021-11,100.51,118.845835901327
Burkina Faso,2021-12,101.41,119.216831643081
Burkina Faso,2022-01,96.02,118.517239672916
Burkina Faso,2022-02,99.27,121.252008283561
Burkina Faso,2022-03,98.42,125.756956576288
Burkina Faso,2022-04,101.26,129.551713020515
Burkina Faso,2022-05,102.7,131.979085159421
Burkina Faso,2022-06,102.73,134.565455473363
Burkina Faso,2022-07,103.02,135.816241116991
Burkina Faso,2022-08,107.27,136.240236250424
Burkina Faso,2022-09,105.66,136.643031627186
Burkina Faso,2022-10,105.4,135.148448781834
Burkina Faso,2022-11,105.1,133.346469464743
Burkina Faso,2022-12,105.63,130.63290061077
Burkina Faso,2023-01,108.87,128.258527863544
Burkina Faso,2023-02,108.05,128.608323848627
Burkina Faso,2023-03,108.11,129.371515088806
Burkina Faso,2023-04,,
Burkina Faso,2023-05,,
Burkina Faso,2023-06,,
Burkina Faso,2023-07,,
Burundi,2020-01,124.4,189.887430878047
Burundi,2020-02,127.2,192.351368129925
Burundi,2020-03,126.9,192.8441555803
Burundi,2020-04,130.3,196.457930216388
Burundi,2020-05,128.7,200.071704852475
Burundi,2020-06,126.5,193.501205514134
Burundi,2020-07,128.2,193.336943030676
Burundi,2020-08,129.8,193.008418063759
Burundi,2020-09,130.0,193.99399296451
Burundi,2020-10,128.8,196.293667732929
Burundi,2020-11,129.9,201.385804720143
Burundi,2020-12,128.1,202.207117137436
Burundi,2021-01,131.0,201.878592170519
Burundi,2021-02,132.1,203.521217005104
Burundi,2021-03,138.4,207.627779091567
Burundi,2021-04,137.1,209.106141442694
Burundi,2021-05,136.7,212.719916078781
Burundi,2021-06,136.9,211.077291244196
Burundi,2021-07,138.9,211.898603661488
Burundi,2021-08,138.9,213.212703529157
Burundi,2021-09,137.7,214.526803396825
Burundi,2021-10,142.9,215.676640781034
Burundi,2021-11,142.6,218.797627966746
Burundi,2021-12,146.0,222.411402602833
Burundi,2022-01,145.3,226.517964689296
Burundi,2022-02,147.6,230.624526775759
Burundi,2022-03,148.6,233.088464027637
Burundi,2022-04,153.7,242.944213035148
Burundi,2022-05,154.9,249.678974856947
Burundi,2022-06,154.7,248.364874989279
Burundi,2022-07,152.1,252.471437075742
Burundi,2022-08,154.5,254.93537432762
Burundi,2022-09,153.3,259.206198897542
Burundi,2022-10,152.0,263.312760984005
Burundi,2022-11,152.2,277.439334561437
Burundi,2022-12,155.0,281.874421614817
Burundi,2023-01,158.6,291.56590813887
Burundi,2023-02,,
Burundi,2023-03,,
Burundi,2023-04,,
Burundi,2023-05,,
Burundi,2023-06,,
Burundi,2023-07,,
Cabo Verde,2020-01,100.31,111.456090834696
Cabo Verde,2020-02,100.58,111.587241363233
Cabo Verde,2020-03,100.730003356934,111.587239695568
Cabo Verde,2020-04,99.879997253418,111.270291584339
Cabo Verde,2020-05,99.5800018310547,110.734762594212
Cabo Verde,2020-06,99.8,110.789408981302
Cabo Verde,2020-07,99.9700012207031,111.259368377222
Cabo Verde,2020-08,100.370002746582,111.248436831779
Cabo Verde,2020-09,100.209999084473,111.226573740893
Cabo Verde,2020-10,100.389999389648,111.106360094328
